user_id,age,gender,occupation,sleep_duration,bedtime_hour,wakeup_hour,stress_level,exercise_duration,caffeine_intake,screen_time_before_bed,alcohol_intake,meal_timing,mood_before_sleep,room_temperature,noise_level,light_exposure,sleep_interruptions,sleep_quality,date
user_0239,45,Female,Office Worker,9.618274658444731,24.73010343529099,10.348378093735718,2.0264860606919237,14.414282419272453,1,1.8683395389186535,2,22.461595116720044,0,21.158857518218923,3.910926438403451,1.0739834659638745,1,Average,2025-10-07
user_0240,25,Male,Shift Worker,6.340953042767395,22.877386947494326,5.218339990261722,7.856437353373735,45.68680019762033,3,0.38690321349110857,1,18.16289089621973,1,21.743512077824683,5.12343518364564,0.5927394501053731,0,Good,2025-09-08
user_0241,33,Male,Remote Worker,5.657564237684634,21.615054865862316,3.272619103546951,0.3341130212724737,4.379068600113987,2,0.40257084996235093,1,23.0,1,22.703997073809038,2.399271752952989,3.788713740302701,1,Average,2025-09-27
user_0242,41,Male,Office Worker,7.471171884955953,23.95282067394716,7.423992558903112,4.337378135216404,0.6322185977830097,3,1.0229275597472287,3,18.914045203872973,1,20.473065845838825,7.84852559952105,0.7287050946424869,0,Average,2025-09-18
user_0243,45,Male,Office Worker,4.494035205244968,20.747616840531958,1.2416520457769238,1.5812260823919753,14.902270788109442,2,3.69474621080621,2,19.775169864327204,0,20.693713739701685,8.833936040893525,3.008446344255183,1,Average,2025-09-23
user_0244,20,Male,Student,7.625620099738059,23.357443984841193,6.983064084579254,3.194143527360369,6.778116215096832,2,0.47578956581577286,0,19.637805373593274,1,20.514159690453603,10.0,3.5675284661796884,1,Average,2025-09-08
user_0245,30,Female,Remote Worker,7.305403321117206,23.409846286499928,6.715249607617132,0.9042746127436956,1.2721863487674694,0,0.2336480109927939,0,18.57504966021682,2,21.640950423361936,3.519943052680757,1.4155251043004662,0,Good,2025-09-11
user_0246,29,Male,Remote Worker,7.561144811688949,24.408377833497983,7.969522645186931,0.5212473611855498,32.23811180275214,3,2.8457244334524696,2,19.32275514485105,1,19.218430538530896,0.734405743715332,0.14277793836329186,0,Good,2025-10-07
user_0247,27,Female,Healthcare Worker,6.82410145925336,27.467388070039938,10.291489529293301,0.5247128103846568,2.9581326902787572,2,1.3887740270062539,0,21.401886943065453,1,18.27971945955453,3.4034939000272395,0.1518621482209946,0,Average,2025-09-19
user_0248,56,Female,Retired,8.40629480817999,23.20634874092178,7.612643549101769,0.21929941980201506,23.432720564164992,3,2.4279795363560046,0,16.383800459559417,2,18.969580318274794,3.2145003559760132,0.10680257133233459,0,Good,2025-10-06
user_0249,39,Male,Retired,6.32431033942035,21.5838654737265,3.908175813146851,0.6160829510330673,8.249077930281224,2,0.23781594931915584,2,20.046162816364003,2,18.006581591586315,2.5813146606127013,5.374850550542383,0,Average,2025-10-04
user_0250,19,Male,Shift Worker,5.554900489428078,22.45396623805441,4.008866727482488,3.273891791358996,4.763764574316812,3,2.0765093891309077,0,17.223260897422286,1,20.36110091389717,4.803873341925792,1.5309594046916395,0,Average,2025-10-03
user_0251,46,Male,Retired,3.0,19.315663371199587,22.315663371199587,6.403356456774585,11.940877793616695,2,0.39766638462069337,2,19.910293156712644,0,15.0,3.942366351944551,6.364431474794238,0,Poor,2025-09-17
user_0252,60,Female,Office Worker,6.687031654352722,21.249516364039696,3.9365480183924184,5.048053687984223,40.41732621289571,2,0.1705041723289947,1,19.773713908898287,2,18.779210029061684,8.02305969302309,2.260654361187507,1,Average,2025-09-15
user_0253,47,Male,Student,8.85900666593168,21.76329161139641,6.622298277328092,3.4668273349093712,12.443357956093884,2,1.725313568072718,1,17.588221339038945,1,23.21517599567488,0.09790920327250076,2.4132120183668446,0,Average,2025-09-09
user_0254,18,Female,Office Worker,9.275397570429572,21.556640883717733,6.832038454147305,0.35105752143189445,34.73444266479891,3,1.8012512453553273,0,21.518113902578115,0,17.68963251984112,5.097360880748589,2.8770004893671643,1,Average,2025-09-15
user_0255,29,Male,Student,6.731352166549354,22.7742387696607,5.5055909362100515,1.0240395644532891,3.35218287227833,1,2.8115861294477327,0,20.577078115936484,0,16.577055644752715,4.318438375873732,4.993530693295689,1,Average,2025-10-06
user_0256,50,Female,Healthcare Worker,6.322003615164686,21.019644121712037,3.3416477368767232,1.1123514891478907,37.04497015797159,0,0.3702851098406572,0,20.897639683036758,2,18.775473283793364,4.2749380368742536,1.2780829627467134,0,Good,2025-09-26
user_0257,26,Male,Retired,8.381598266856384,24.517855201184048,8.899453468040434,0.8628740078886057,6.7602466518029205,2,1.1883117737790936,1,19.217190426533364,0,22.7330137899134,8.5166176260287,0.5185552264622204,0,Average,2025-10-08
user_0258,40,Male,Student,6.184963870744678,22.500372716852755,4.685336587597433,2.17085417285198,28.283020436276406,3,0.7799803817162454,0,23.0,3,21.226531149112876,5.9172829344220705,3.248239432809756,1,Average,2025-09-10
user_0259,44,Female,Student,7.727055231486553,22.483259421950493,6.210314653437045,2.300728748819532,20.855188541256545,0,6.2111606183877495,1,16.0,0,22.00282626329756,7.885363802387756,1.5839068024892293,1,Good,2025-09-10
user_0260,23,Female,Healthcare Worker,8.209803215769474,21.90978951027675,6.119592726046221,1.3242997137517731,66.17789381571198,0,0.6913257618775555,0,20.005744299045812,2,23.597951298991045,3.213351568116145,2.337108779618947,0,Good,2025-10-01
user_0261,34,Male,Retired,8.725134003309568,22.77934323094616,7.504477234255731,1.3098883463544964,12.247915299164092,3,0.5239474100673749,3,16.9521454340656,1,25.568473711194066,4.0987601100692235,4.1645450622414275,1,Average,2025-09-23
user_0262,18,Female,Office Worker,7.096319295851453,23.98517687640174,7.081496172253196,5.290488752931262,1.7113929525570042,2,0.8756095119189125,2,23.0,1,21.63683652760634,0.04253916614429937,2.7258685634206916,1,Average,2025-10-04
user_0263,22,Female,Healthcare Worker,6.120155378423032,20.93916561172038,3.059320990143412,4.671858048807235,0.4835332243222879,2,1.6629530730898376,0,20.107448509276246,2,21.650996408127845,2.020945712511873,3.8732720991418845,0,Average,2025-09-10
user_0264,31,Female,Student,6.080675694004476,21.315390319664537,3.3960660136690137,1.1036229778701112,43.841161296960635,0,0.43617580561315183,1,19.242472383946076,1,17.54693211986848,2.8238103963179624,3.1428046672309433,1,Good,2025-10-02
user_0265,20,Female,Student,5.70844620506192,21.953293148202004,3.6617393532639255,7.352853145508499,18.597101936839017,2,4.937041833434689,2,21.16485714712782,1,21.34350169511434,2.3187734114316725,5.38516307853872,0,Average,2025-09-25
user_0266,54,Male,Unemployed,5.685351152888829,20.077432337748213,1.762783490637041,9.161038781538014,37.31850350712938,0,0.30881795635781095,0,18.49279222050907,0,16.94115355782117,2.9041722977906677,4.895839795455531,1,Average,2025-10-02
user_0267,18,Male,Unemployed,7.179751122993467,21.025335852501303,4.205086975494773,1.1868824093633707,6.678221931100775,0,4.5231882714533365,0,19.609357665397997,0,23.319003520982925,2.5845550563023503,3.0559088842237223,0,Good,2025-09-12
user_0268,29,Male,Student,8.007858137628528,21.642802427619614,5.650660565248142,1.3128414213725594,10.581197681663069,3,0.2184583421881955,1,18.615029124056427,0,15.0,2.0868038679978795,4.54404834311213,0,Good,2025-09-12
user_0269,36,Female,Unemployed,6.597011580037201,24.07390052528291,6.6709121053201095,2.1134383673125803,0.7641574493156803,3,1.6031260855786764,0,19.752770103500144,1,20.445167493171514,9.200730915555464,8.271936984230695,1,Average,2025-09-29
user_0270,52,Female,Shift Worker,8.683329119068057,22.972610392203464,7.655939511271519,8.49680281344406,81.42244239617328,3,2.3750000822335053,1,19.068250449034217,0,23.77257026298071,2.0247713835007244,2.264446374811215,0,Good,2025-09-23
user_0271,18,Male,Retired,6.752174297619555,22.84846184046158,5.600636138081136,6.270159332678361,27.55556294530967,3,0.36964802280229786,1,21.543065854602595,0,18.688510247941952,3.996352131137655,2.129307666603804,0,Average,2025-10-08
user_0272,48,Male,Healthcare Worker,8.001378780608364,24.03161633190235,8.032995112510712,0.3246536574421628,67.65320913504091,2,5.178434154414392,3,22.369090275459783,1,21.8356366759189,2.495147160053186,5.779859129014078,0,Average,2025-09-25
user_0273,35,Female,Healthcare Worker,6.179530319216723,22.252730780881087,4.432261100097811,1.496349000702143,7.714009805030798,1,0.9046398963289978,0,16.23934664337901,1,16.597648085668677,9.299093647016319,3.4943987760196396,0,Average,2025-09-13
user_0274,23,Other,Healthcare Worker,4.659954477193618,23.202836729872,3.8627912070656194,2.4180822944045213,23.634211219047362,3,5.827018661848841,0,20.398424203970944,2,19.476694997624904,6.699063462308186,0.2946153544184303,0,Average,2025-09-16
user_0275,40,Female,Remote Worker,8.395285179214492,22.31420084472151,6.709486023936002,2.0982954983522046,28.36894091703143,1,1.6943189556605338,3,21.287606753732142,0,20.3649058509091,5.183092521784918,8.906647089714147,1,Average,2025-09-24
user_0276,37,Male,Student,8.262857847184266,22.977652228919332,7.240510076103597,0.6465049800245324,9.551639386620787,1,0.5384167115067988,0,19.313216363341702,0,19.89350117061475,5.34636739060634,0.12506742175602212,0,Good,2025-10-05
user_0277,27,Male,Student,6.360408235261134,21.45103441629915,3.8114426515602844,5.873090210867559,47.114841697704875,2,0.41725515174585365,2,16.992741319460094,3,18.892852886408647,0.016060338376515965,5.51960108715009,0,Average,2025-09-27
user_0278,35,Male,Office Worker,6.024451703744158,18.110129115102428,0.13458081884658668,3.3897589145641702,73.51286212953771,3,0.543037515565757,1,17.56344063772512,0,15.0,10.0,5.688418121780622,0,Average,2025-09-21
user_0279,30,Female,Remote Worker,7.600738258774483,22.258297508064654,5.859035766839138,5.458780548898322,54.03910243593481,2,0.14644803508069373,2,19.99285477451598,2,20.331240482987504,8.307089218648509,10.0,0,Average,2025-10-08
user_0280,36,Male,Office Worker,5.906031463188488,25.060946644979893,6.96697810816838,5.871975020416285,33.58728793461678,1,0.23299600471335574,1,19.938295942325013,2,18.950528634149716,8.7644213435951,0.22261920315295686,1,Average,2025-09-14
user_0281,42,Female,Remote Worker,6.751371312243981,24.167187724034868,6.91855903627885,4.139217921509253,8.12472434991514,1,0.16582835459839457,2,20.50877954751153,2,21.208393206225523,5.229770529204712,3.6338543837632966,1,Average,2025-10-07
user_0282,54,Male,Unemployed,8.600909303054003,24.237715472264107,8.83862477531811,1.7352295417142316,8.268777314217097,1,0.5498151727917913,2,17.328486584677723,0,15.311504900766906,3.268384389443946,2.233350415033247,1,Average,2025-09-25
user_0283,20,Female,Student,6.4794598441441424,24.725035299251193,7.204495143395334,2.8290343782811496,82.66558712531076,2,3.1751412698893997,0,20.889824852378947,2,20.699507856032792,8.723021104787946,1.6056908874450382,1,Average,2025-10-02
user_0284,60,Female,Remote Worker,7.64770807099714,22.659583663730587,6.307291734727727,0.5243654672199103,0.2584436696019613,0,0.15243296918962812,2,17.081205038155513,2,20.15484615542745,3.0338873392440884,0.37864322808582657,0,Good,2025-10-01
user_0285,18,Female,Healthcare Worker,5.742721072776068,22.855168273330072,4.59788934610614,3.3593124367486706,31.473925460607706,0,0.27926089833791107,0,20.889936990465536,1,18.884275735672258,2.4814866532829227,3.3081236351271452,1,Good,2025-09-30
user_0286,33,Male,Retired,7.766921748567511,21.38822658821817,5.1551483367856825,0.5926220681817065,30.62532874918591,3,1.5468326383406588,0,19.57981829565531,1,20.677507154494204,2.315184922122457,2.6083336342619106,1,Good,2025-09-14
user_0287,42,Male,Office Worker,7.03134924287767,21.93106885915131,4.96241810202898,3.5520163611074285,24.36717329040821,0,0.3294426959083928,1,18.268709969755644,0,24.700817204983398,7.651433308713898,0.44173548981147454,1,Average,2025-09-30
user_0288,38,Male,Remote Worker,5.716105332456785,23.608388069588056,5.3244934020448405,0.7825290933301938,115.40286163544928,3,0.15406278313680732,2,21.83727544614403,0,22.58224099620298,2.4551575172157216,3.7920494083848424,0,Average,2025-09-17
user_0289,27,Female,Retired,9.310268434715917,24.66699198690387,9.977260421619789,0.3751638670384885,9.344780442144698,1,0.365079748940435,1,17.94154607475642,1,21.149861945358204,2.7642773137902035,5.356927443579467,1,Average,2025-09-20
user_0290,32,Female,Retired,6.288989823291686,22.2489967037742,4.537986527065886,0.5419929568291455,10.386820356350853,3,3.8602408571305094,1,19.287568525484208,1,22.670620803343017,4.450246904463457,5.831647857734385,1,Average,2025-09-29
user_0291,29,Female,Remote Worker,6.083996635915067,21.68965932326746,3.773655959182527,0.005982366479131878,2.0557362511228456,2,3.4460112837130805,0,19.235641653513536,1,23.188207161837976,6.332952860963227,9.431257683630838,0,Average,2025-09-28
user_0292,27,Female,Healthcare Worker,7.1604258109058145,22.500950325941876,5.661376136847689,3.8054232355387922,14.620692318999987,2,0.8741114438403883,1,23.0,1,18.243277209016203,2.8976351761253634,2.1069443861720667,0,Good,2025-09-19
user_0293,45,Female,Shift Worker,8.60753670244104,23.582172148072406,8.189708850513448,3.954797612951404,7.563075622977911,1,1.5998890981262668,2,20.397597011430626,1,21.294464309332152,0.7924197799893635,10.0,0,Average,2025-09-22
user_0294,39,Male,Retired,5.084291524125695,19.901061330959624,0.9853528550853206,2.1704069238811536,10.516500539318288,2,1.1559357145675448,1,18.526034436944414,1,21.133112232691246,0.0028304624155528783,8.022665393448927,0,Average,2025-10-06
user_0295,26,Female,Shift Worker,6.38128497907123,18.36687428435297,0.7481592634241991,0.5279312605222648,44.98044890633816,2,2.2609754928924137,3,20.080427066019443,3,15.0,6.24594109929422,1.406758542337316,0,Average,2025-09-24
user_0296,45,Male,Student,7.791114151214025,21.509033670915148,5.300147822129173,0.2617575045720627,68.52124959127457,1,1.7217250033062768,1,22.291886060970793,0,19.592991246128786,10.0,0.694000896907411,0,Good,2025-09-22
user_0297,38,Male,Retired,7.466747731026983,20.302717633354515,3.769465364381496,0.05794287695144899,5.136676134112676,2,1.4862547990720454,1,18.080586552404956,1,16.491304560345267,4.980822149360883,2.286475928510638,0,Average,2025-09-11
user_0298,44,Female,Remote Worker,7.182968166768602,21.58534764423484,4.768315811003443,0.5436599283452037,11.650646040720902,3,0.4640765462687359,0,16.853327741654162,0,20.493912386956186,3.8497065165795794,2.055980618745812,0,Good,2025-09-15
user_0299,42,Male,Remote Worker,6.415240348793687,22.23399542612855,4.649235774922239,6.645248721448905,65.99713855260188,0,0.05968132705356474,2,19.936510293695722,1,22.9002196737016,9.022956983326818,3.42944010823054,1,Average,2025-09-15
user_0300,25,Male,Office Worker,5.979199278400559,21.684152863758577,3.663352142159134,0.8293831594855063,1.5950287782542834,1,1.2160199848281315,3,20.97046055111173,2,24.213769563365737,3.582123782750156,3.5023828120011666,1,Poor,2025-09-10
user_0301,28,Female,Remote Worker,8.056492365889525,25.114441562047343,9.170933927936872,1.3121276238032813,2.4227009155097003,3,4.4323356709130985,0,21.49905186008479,3,19.110808117335793,4.232905143684233,5.544969199979982,1,Average,2025-09-18
user_0302,43,Male,Office Worker,6.1564800630792345,23.088140576284175,5.244620639363411,0.33395295423290017,4.44203813640162,3,1.264202380501858,2,20.508938641307928,0,19.16473256731836,3.9452659007594937,2.852501270386013,0,Average,2025-09-08
user_0303,42,Female,Remote Worker,4.181187594597813,23.04085384729949,3.2220414418973036,0.7544797939850492,22.60984665925928,1,2.6791824628449543,2,22.1560584761007,3,16.992624721888703,1.7805782239415624,0.44293365517218997,0,Average,2025-09-26
user_0304,34,Male,Student,7.940157122466888,23.619972859278125,7.560129981745014,2.197065003057493,4.076867421401971,2,7.173638627936349,2,16.922793764435944,0,23.39224573371251,6.4775092998372985,7.815927950962623,1,Average,2025-09-25
user_0305,36,Male,Remote Worker,7.788993107403297,20.450100387994617,4.239093495397913,2.8075881829852194,86.11022874383444,3,0.26800152792923015,0,17.695795208032,1,25.866558635279286,4.24451432498045,1.4828902231648076,0,Good,2025-09-15
user_0306,50,Male,Unemployed,4.941150158579604,24.370401217356484,5.311551375936087,0.8445128397713608,14.797029627152217,1,1.1769338056519867,2,19.493305000919282,0,21.198899741492976,3.1425390060618765,10.0,1,Average,2025-09-26
user_0307,27,Male,Student,6.329570725782623,22.363624284236174,4.693195010018798,0.1783971383630446,17.40469297539973,2,2.243517672321738,2,18.84156174742834,2,17.79202922096017,2.8958576674929084,0.5016185144522415,1,Average,2025-09-15
user_0308,41,Female,Unemployed,8.256247351009481,23.706865111034183,7.963112462043664,1.4879729550701275,7.080919711426173,3,5.864696776253714,0,17.315118040110953,1,17.451807849816017,0.11543459559490364,10.0,0,Average,2025-09-08
user_0309,32,Male,Healthcare Worker,9.410140065276838,20.57065698052772,5.980797045804557,0.8005159253551675,15.917292819301924,1,6.360867063965417,0,22.298766828427905,1,19.03845740571145,4.625411542532435,0.38169269503467984,1,Average,2025-09-10
user_0310,32,Female,Retired,6.711555826720207,19.703234221171083,2.414790047891291,0.7436688884160689,27.11134728493589,2,1.7407887234550445,1,17.070086802503567,2,22.31887189217639,2.7839439665632346,1.0508452160396997,1,Average,2025-09-30
user_0311,48,Male,Remote Worker,6.203421357406752,23.97220138444505,6.175622741851804,9.646355284518021,34.77535072668771,3,0.418806747234147,1,18.973091944334033,0,21.884399886609202,2.4809778499189687,0.19079879253824536,0,Good,2025-09-28
user_0312,44,Female,Shift Worker,7.296416750321552,23.17753714697553,6.473953897297083,2.8736866444529903,35.04719094083179,2,2.403364572463164,1,19.410948823152893,0,22.734936854220184,5.182475571843538,4.884654176577735,0,Good,2025-09-09
user_0313,44,Female,Remote Worker,8.518570518045482,20.876307202156482,5.394877720201965,2.4417334557928356,21.562299285951315,0,0.16980198560129295,1,21.463704962944917,2,24.183389883690296,5.42966111623562,7.596454191431915,0,Average,2025-09-15
user_0314,50,Female,Retired,6.19398413908883,20.93460645370555,3.128590592794378,1.6124078207339254,58.67904459396017,2,1.5173114506113388,2,16.0,1,17.77725209451132,6.184853880483724,2.2771471796515295,0,Average,2025-09-10
user_0315,35,Male,Healthcare Worker,7.080623800264629,24.525782611946585,7.606406412211214,1.6808057533904162,42.51250717835411,0,3.615190715449786,3,20.123212727259375,0,23.893522937125525,4.100980052919348,10.0,0,Good,2025-10-06
user_0316,43,Male,Office Worker,6.144875913127258,20.35905859283881,2.5039345059660683,2.335494381059449,35.37229645304369,2,0.723924400260544,1,18.164434412609882,1,25.03488523144864,8.734494383104778,3.5693113150533575,0,Average,2025-09-09
user_0317,31,Male,Remote Worker,6.685406339770624,25.456811315860733,8.142217655631356,3.576427250771415,1.4302830137051707,2,1.493956143853172,3,20.441416818888676,1,18.16571879839221,10.0,3.977086234081712,0,Average,2025-10-05
user_0318,38,Female,Retired,6.597523531983392,20.878882677633836,3.4764062096172275,3.633456505005138,0.1725431105373692,0,0.8435540350471055,2,18.13978841095971,0,15.0,4.940966721792424,7.4681534120220645,1,Average,2025-09-18
user_0319,33,Male,Remote Worker,9.537834035124133,23.64910546609509,9.186939501219221,0.565117548678683,5.970624023258067,1,0.8637531972376981,3,21.858459384278667,0,18.276652196266298,3.028455680524017,1.4084568968375621,0,Average,2025-09-10
user_0320,36,Female,Remote Worker,7.602229337791858,21.908486743651828,5.510716081443686,2.0801181304292515,27.230681199933283,0,0.5574020195299307,2,18.148544972360618,0,20.185979824212538,1.08601431074964,1.7494687725791638,0,Good,2025-09-24
user_0321,42,Female,Healthcare Worker,7.163609890230698,23.585737375948217,6.749347266178916,1.5928712000222167,13.241611169277649,1,2.1540440661193525,3,16.0,1,20.78341937286309,10.0,9.455796518213171,0,Average,2025-09-15
user_0322,25,Male,Retired,6.042720120179697,21.52059479619445,3.56331491637415,6.1328479597998555,12.871102982003737,1,5.50326964653635,2,19.316726125388048,2,15.0,2.9611785195925444,9.249067079717696,0,Average,2025-09-16
user_0323,60,Female,Student,5.336834489967861,22.20697276906987,3.543807259037731,2.99428370317113,53.98093277921087,2,2.8260040009194944,0,18.10804983414666,3,15.0,2.6794106932114996,10.0,0,Average,2025-09-29
user_0324,22,Male,Healthcare Worker,8.453718698738111,22.5736545157123,7.02737321445041,2.281093885521687,56.479245150772385,3,0.3842136370803944,0,22.123530809743464,1,16.070480476676757,3.7510176329896465,9.284557310247363,0,Good,2025-09-23
user_0325,20,Male,Student,6.928630040424559,20.69606257959335,3.624692620017907,0.3678409703808206,59.970590203944326,3,4.154785677915301,0,18.612377754152618,0,17.43416982094852,0.17555983375837103,0.5449838883501034,0,Good,2025-09-14
user_0326,48,Female,Office Worker,7.204323531478296,23.833483821756225,7.03780735323452,2.7914571873982075,9.417498400522069,2,2.0058645833026816,0,17.642030809328887,3,25.68968657970805,10.0,6.942823814692254,1,Average,2025-09-25
user_0327,44,Female,Office Worker,11.117195446877572,21.576215580351146,8.69341102722872,0.3739830864160432,29.36486605376205,2,0.43720867166594335,0,20.940866855563478,1,23.521722133420308,2.663354415331831,2.10943605453392,1,Average,2025-09-12
user_0328,42,Female,Office Worker,7.411671961444595,22.088520152387968,5.500192113832561,1.2338757431061913,7.92376214525982,3,0.10448276405287266,1,17.43716232305669,0,19.802196493414634,4.442232108670039,10.0,0,Good,2025-10-01
user_0329,42,Male,Remote Worker,5.814662185916955,20.71017112570468,2.5248333116216344,0.46239891680227574,5.286854880280339,1,0.4679565468949275,1,19.231524837912463,3,23.381585522796108,3.199564761905405,2.556765065270339,0,Average,2025-10-07
user_0330,34,Male,Office Worker,5.051342317308993,17.88779941416844,22.939141731477434,3.5336839149488655,5.102907370473279,3,3.6491813936148176,3,19.262023224796483,2,17.582580295517868,2.061636370383413,3.2282754658481037,0,Average,2025-10-06
user_0331,24,Female,Healthcare Worker,8.505683041668181,22.156150027319697,6.661833068987878,0.6929681756383392,10.467847964431737,3,2.005760804111597,1,20.826369304514444,2,24.113859295478356,2.0977664320749283,3.0181751808275035,0,Average,2025-09-26
user_0332,35,Female,Office Worker,8.589532081417786,26.84270775890325,11.432239840321031,1.4920473889850545,14.051114241349719,3,1.9151091503275885,0,18.3752276844261,2,22.210271569853486,4.842657656576461,1.5528808186985312,0,Average,2025-09-26
user_0333,26,Female,Office Worker,5.619680105217954,23.912287718216444,5.5319678234344,6.78072636266139,44.438896157285576,3,0.5945286077775367,2,19.109508419988156,0,23.85035185526822,3.778180413367269,0.3119416865563068,1,Average,2025-09-23
user_0334,46,Male,Office Worker,8.324108024814628,22.46533131647809,6.7894393412927165,0.6856609161904607,3.1927405437457423,3,1.9061743517076364,0,20.00234166262844,0,21.271303768357342,3.6174132724791335,9.040065746538057,0,Good,2025-09-15
user_0335,33,Female,Student,6.443601920732252,22.026796507425118,4.47039842815737,2.126641288484907,33.19364177468022,0,0.04278673319163877,0,18.15600622024532,1,23.13101861690795,6.247732765888237,6.491629124407589,0,Good,2025-10-03
user_0336,25,Male,Shift Worker,9.697047251589288,22.540438607061684,8.23748585865097,1.6304166199027215,18.95307368865174,3,0.9410358294093133,2,18.46004621482124,0,17.8181041685108,2.772433733898942,0.6010911436250721,0,Good,2025-09-23
user_0337,31,Male,Remote Worker,8.88601491305722,23.484814407315376,8.370829320372593,0.05487087994969546,8.49001511530019,1,1.478273720873131,2,21.341699981777527,1,23.065907810617755,2.750298065884497,5.998179620513324,1,Average,2025-10-03
user_0338,39,Female,Shift Worker,5.953414214605945,20.37453693244408,2.327951147050026,4.721605903367773,16.97221224106317,2,0.23690574898697375,1,20.232143072068773,2,19.867837253971626,0.5281251049507258,3.9323583270644398,1,Average,2025-09-21
user_0339,28,Male,Healthcare Worker,9.417489755744514,24.50577905040397,9.923268806148485,0.21463593458811603,8.914804747538648,3,3.4632514824553446,1,23.0,2,17.21507400410924,3.395620304791933,2.104730348584834,0,Average,2025-09-14
user_0340,25,Female,Office Worker,7.8748508186008985,23.78768636779424,7.662537186395138,1.9288170437025727,22.6635820275129,3,0.5358407189444253,0,21.675951476825418,1,15.0,7.632188070072562,1.1722321166971872,0,Average,2025-09-11
user_0341,37,Male,Retired,8.464391705749152,23.792734306274284,8.257126012023434,2.4675699627979584,14.22213710298931,2,1.5845413816582918,1,17.597784522552754,2,18.158346828114162,5.279248998737106,7.856709878976065,0,Average,2025-09-11
user_0342,37,Male,Healthcare Worker,7.821453738391395,23.28925632985751,7.110710068248903,2.9700254131922756,4.490296655457839,0,0.779287890597719,1,19.644553860089992,2,19.159764792144856,3.44780414449233,4.81840212914436,0,Good,2025-09-29
user_0343,28,Female,Healthcare Worker,5.944931430348549,22.53530998384918,4.480241414197732,3.5003357881715687,3.0989505142225573,1,1.8128966328835663,1,18.97655761792263,1,22.065069868106256,4.6683530046597195,3.173991372451734,1,Average,2025-09-21
user_0344,29,Female,Student,7.103468829564529,23.711150224740276,6.814619054304806,0.8761643907659835,19.77978988848511,0,0.22734672729226957,3,18.022585604922575,0,21.95637631805585,5.827656049694033,3.762011312183396,1,Good,2025-09-19
user_0345,37,Female,Office Worker,9.152523943808372,23.565265440734482,8.717789384542854,0.030086695093644127,58.17528330618763,3,0.0255861819793977,2,18.829200910395024,0,17.84510532966121,0.8280779071270337,0.3819319801056571,0,Good,2025-09-21
user_0346,18,Female,Office Worker,6.3214853997671785,21.862726720306156,4.184212120073333,3.8560221779681956,10.538249747989383,2,4.806235173110973,0,21.97229931294868,1,21.103577665769592,2.552277280799049,2.5692061283285637,1,Average,2025-09-21
user_0347,18,Female,Office Worker,6.575737612883469,21.46751680878558,4.043254421669047,2.301392738618083,33.01267555412066,3,0.6284080718662304,1,20.91236906618126,0,16.563548224776262,10.0,0.8611990416550566,0,Good,2025-09-22
user_0348,26,Female,Shift Worker,5.966273260828384,22.683341331471578,4.649614592299962,5.4258204339386555,26.872005011799356,1,3.4260112143175463,1,18.413658803111844,0,16.92007920361737,4.8835294261969056,0.9347137909647485,1,Average,2025-10-05
user_0349,32,Female,Healthcare Worker,8.42802732392012,25.288236272691336,9.716263596611455,5.167624365994338,67.04308809934348,1,11.008500850312998,3,18.776487637180896,0,22.328540562949094,10.0,4.330608870965422,1,Average,2025-10-01
user_0350,38,Male,Shift Worker,8.84983534129829,20.269607263822977,5.1194426051212645,5.560767409403764,43.006585753899664,3,0.35630354348218496,1,19.28570012198703,1,17.892869708494043,1.2363635743892754,9.688004677887161,0,Average,2025-09-09
user_0351,52,Female,Remote Worker,5.3273651990890745,19.85845452164561,1.1858197207346848,1.9913166029948082,20.90265810056002,2,0.3081171076850762,2,16.0,3,22.830941769271256,5.642389639386627,2.0684252943887254,1,Poor,2025-09-29
user_0352,45,Male,Retired,7.596261862323932,22.79656951422573,6.392831376549662,1.217723399510965,26.752843797597365,1,1.630884562091486,0,20.56975854787292,0,22.505294094427004,2.755414815200185,0.9315094511491241,0,Good,2025-09-28
user_0353,33,Other,Remote Worker,8.851715397751185,22.591597863340834,7.443313261092019,4.704286277495788,57.16446374488583,2,5.047962315045618,1,19.156897460611873,2,19.354940402787456,2.908184787452746,4.184993355044993,1,Good,2025-09-28
user_0354,34,Female,Unemployed,7.117977017455481,22.812014995866736,5.929992013322217,1.8005781180968117,12.750597988207202,1,3.7120961674806923,2,17.414107708601914,1,19.360451592126886,4.151717966215683,8.197575594218346,0,Average,2025-09-11
user_0355,22,Male,Student,7.913783609955643,22.9391157562353,6.852899366190943,0.6079727241462871,9.892623813792314,3,1.3978296432026835,1,18.3292396093884,0,22.78572164072247,1.155303174911726,5.518368304736774,0,Good,2025-09-09
user_0356,34,Female,Office Worker,5.325345835568912,22.09823594165735,3.4235817772262607,5.7925271315203695,0.2717487010753679,1,2.3779251122145486,1,21.150995917382417,3,17.221986141957903,2.55040427126364,8.122825875321887,0,Average,2025-09-20
user_0357,31,Female,Student,8.275946774043893,25.181754189483748,9.457700963527643,6.425479994504094,43.79680246688943,3,0.2188326028911138,1,18.92878045178142,1,22.15465678679197,2.9150165904068444,3.0762674139661446,0,Average,2025-10-01
user_0358,38,Male,Shift Worker,6.32255683081587,19.61837283874227,1.940929669558141,1.8838190280135225,40.35883690156295,3,5.687244552270621,3,21.285528043434617,1,21.295603093504734,0.10920905050546383,5.575310570572784,0,Average,2025-09-18
